Commodity I-O code,Industry I-O code,input
334419,324121,0.9
334419,324122,3.2
334419,324191,1.8
334419,324199,0.9
334419,325110,5.8
334419,325120,0.7
334419,325130,4.2
334419,325181,0.9
334419,325182,0.1
334419,325188,3.7
334419,325190,21
334419,325211,14.2
334419,325212,2
334419,325220,2.7
334419,325310,4.3
334419,325320,2
334419,325411,1.6
334419,325412,7.2
334419,325413,0.7
334419,325414,0.5
334419,325510,6.5
334419,325520,3.6
334419,325610,6.8
334419,325620,7.3
334419,325910,1.9
334419,3259A0,10.2
334419,326110,15.3
334419,326121,2.4
334419,326122,2.5
334419,326130,0.8
334419,326140,2.5
334419,326150,1.8
334419,326160,3.1
334419,32619A,19.2
334419,326210,3.3
334419,326220,1.4
334419,326290,5.3
334419,32711A,1.5
334419,32712A,0.5
334419,32712B,0.6
334419,327211,0.5
334419,327212,1.2
334419,327213,0.6
334419,327215,4.4
334419,327310,1.7
334419,327320,5
334419,327330,2.3
334419,327390,2.3
334419,3274A0,0.5
334419,327910,0.4
334419,327991,0.6
334419,327992,0.5
334419,327993,1.5
334419,327999,0.4
334419,331110,13.9
334419,331200,7.4
334419,331314,1.6
334419,33131A,2.1
334419,33131B,8.5
334419,331411,0.4
334419,331419,0.5
334419,331420,3.8
334419,331490,4
334419,331510,4.8
334419,331520,4.1
334419,332114,2.1
334419,33211A,2
334419,33211B,2.6
334419,33221A,0.9
334419,33221B,1.9
334419,332310,8
334419,332320,8.6
334419,332410,1.3
334419,332420,1.4
334419,332430,6.9
334419,332500,3.3
334419,332600,2.8
334419,332710,3.9
334419,332720,4.6
334419,332800,4.6
334419,332913,1.6
334419,33291A,4.9
334419,332991,1.6
334419,332996,1.3
334419,33299A,0.5
334419,33299B,0.4
334419,33299C,4.3
334419,333111,4
334419,333112,2.5
334419,333120,74.6
334419,333130,6.4
334419,333220,10.2
334419,333295,28.9
334419,33329A,55.5
334419,333314,51.9
334419,333315,10.1
334419,333319,126.5
334419,33331A,7.8
334419,333414,1.4
334419,333415,50.4
334419,33341A,1.4
334419,333511,1.6
334419,333514,4.3
334419,333515,2.8
334419,33351A,21.1
334419,33351B,22.8
334419,333611,2.3
334419,333612,0.5
334419,333613,1
334419,333618,31.4
334419,333911,23.3
334419,333912,10.7
334419,333920,67.4
334419,333991,1.8
334419,333993,1.9
334419,333994,3.1
334419,33399A,48.7
334419,33399B,2.8
334419,334111,225.7
334419,334112,44.9
334419,33411A,34.2
334419,334210,1525.9
334419,334220,1714.7
334419,334290,113.3
334419,334300,333.4
334419,334411,92.5
334419,334412,87.4
334419,334413,436
334419,334417,186.3
334419,334418,876.9
334419,334419,404.9
334419,33441A,28.4
334419,334510,164.2
334419,334511,850.3
334419,334512,33.4
334419,334513,135.7
334419,334514,157.7
334419,334515,312.5
334419,334516,107.4
334419,334517,10.4
334419,33451A,60.1
334419,334613,9.5
334419,33461A,1.4
334419,335110,0.5
334419,335120,5.1
334419,335210,2.7
334419,335221,4.7
334419,335222,7.4
334419,335224,0.9
334419,335228,5.5
334419,335311,1
334419,335312,12
334419,335313,1.7
334419,335314,3.8
334419,335911,1.1
334419,335912,1.9
334419,335920,3.8
334419,335930,3.8
334419,335991,0.8
334419,335999,164.7
334419,336111,24
334419,336112,37.5
334419,336120,9.4
334419,336211,2.6
334419,336212,0.9
334419,336213,2
334419,336214,1.9
334419,336300,1873.2
334419,336411,25.2
334419,336412,3.6
334419,336413,2.4
334419,336414,1
334419,33641A,1.3
334419,336500,2.1
334419,336611,2.6
334419,336612,3.3
334419,336991,2.4
334419,336992,0.2
334419,336999,3.7
334419,337110,4.7
334419,337121,3.6
334419,337122,1.6
334419,337127,2.6
334419,33712A,1.5
334419,337212,3
334419,337215,2.8
334419,33721A,0.1
334419,337910,1
334419,337920,0.7
334419,339111,3.4
334419,339112,4.1
334419,339113,4.3
334419,339114,0.7
334419,339115,0.7
334419,339116,0
334419,339910,2.4
334419,339920,3.3
334419,339930,3.6
334419,339940,2
334419,339950,3.1
334419,339991,1.4
334419,339992,1.7
334419,339994,0.3
334419,33999A,3
334419,420000,193.6
334419,481000,0.1
334419,482000,2.5
334419,483000,1.7
334419,484000,1.1
334419,485000,0.1
334419,486000,3.2
334419,48A000,0.6
334419,491000,0.5
334419,493000,0.1
334419,4A0000,24
334419,511110,3.8
334419,511120,13.1
334419,511130,1.6
334419,5111A0,5.3
334419,511200,0.5
334419,512100,0.5
334419,512200,0.1
334419,515100,0.1
334419,515200,0.1
334419,516110,0.9
334419,517000,12.4
334419,518100,0.5
334419,518200,1.3
334419,519100,0.1
334419,532400,0.8
334419,533000,0.6
334419,541300,19.6
334419,541511,0.3
334419,541512,144.2
334419,54151A,0.3
334419,5416A0,0.9
334419,541700,10.8
334419,541920,0.3
334419,541940,0.1
334419,550000,0
334419,561100,0.3
334419,561200,0.1
334419,561600,1.7
334419,562000,0.8
334419,611100,22.8
334419,611A00,3.8
334419,611B00,1.2
334419,621600,1.2
334419,621B00,2.3
334419,622000,23
334419,623000,4.8
334419,711500,0
334419,8111A0,5.9
334419,811200,92
334419,811300,3.7
334419,811400,0.7
334419,812200,1.2
334419,812300,0.3
334419,812900,0.8
334419,F01000,326.3
334419,F03000,-110.2
334419,F04000,3168
334419,F05000,-5912
334419,F07I00,18.1
334419,F08I00,9.5
334419,F09I00,214.5
334419,S00203,26.5
334419,S00500,35.3
334419,S00600,198.3
334419,S00700,4.5
334419,S00800,0.6
33441A,325120,5.8
33441A,325190,73.9
33441A,325211,16.4
33441A,3259A0,0
33441A,33221B,1.8
33441A,333111,7.8
33441A,333120,14.6
33441A,333130,3.1
33441A,333220,10
33441A,333295,22.6
33441A,33329A,21.1
33441A,333314,8.5
33441A,333315,10.6
33441A,333319,45.1
33441A,33331A,7.8
33441A,333415,30.4
33441A,33341A,2.8
33441A,333514,1.8
33441A,333515,1.1
33441A,33351A,4.3
33441A,33351B,13.1
33441A,333618,17.2
33441A,333911,8.2
33441A,333912,9.4
33441A,333920,35.7
33441A,333994,3.4
33441A,33399A,35.1
33441A,334111,180.2
33441A,334112,68.1
33441A,33411A,65
33441A,334210,94.6
33441A,334220,84.2
33441A,334290,59.1
33441A,334300,104.4
33441A,334411,9.8
33441A,334412,171.1
33441A,334413,213.4
33441A,334417,3.2
33441A,334418,189.1
33441A,334419,108.8
33441A,33441A,71.4
33441A,334510,147.6
33441A,334511,116.6
33441A,334512,25.5
33441A,334513,39.6
33441A,334514,36.7
33441A,334515,91.7
33441A,334516,25.3
33441A,334517,30.2
33441A,33451A,54.1
33441A,334613,7.9
33441A,335210,5.3
33441A,335221,17.4
33441A,335222,14.6
33441A,335224,12
33441A,335228,4.6
33441A,335311,49.5
33441A,335312,47.8
33441A,335999,93.2
33441A,336300,227.3
33441A,336411,10.6
33441A,339113,36.9
33441A,420000,28.4
33441A,481000,7.9
33441A,4A0000,4.6
33441A,511200,294.4
33441A,517000,124.9
33441A,518100,14.5
33441A,518200,104.4
33441A,522A00,12.1
33441A,523000,11.8
33441A,52A000,12.1
33441A,541200,1.4
33441A,541511,49.5
33441A,541512,3.2
33441A,54151A,78.5
33441A,541700,1.9
33441A,550000,0
33441A,561600,35.4
33441A,611100,2.9
33441A,611A00,0.6
33441A,611B00,29.1
33441A,622000,0.1
33441A,623000,2.5
33441A,811200,14.6
33441A,811300,6.2
33441A,F03000,-122.7
33441A,F04000,1527.1
33441A,F05000,-2068.9
33441A,S00500,49.3
33441A,S00700,16.5
334510,230201,0.2
334510,230301,0.2
334510,230302,0.2
334510,334510,240.2
334510,334511,110.2
334510,339113,93.4
334510,541700,1.7
334510,541940,9.9
334510,550000,0
334510,611100,0.4
334510,611A00,1.8
334510,621A00,507.5
334510,621B00,6.1
334510,622000,1346.1
334510,623000,4
334510,813B00,3.5
334510,F01000,1322.6
334510,F02000,11611.3
334510,F03000,66
334510,F04000,3980.6
334510,F05000,-5192.4
334510,F06I00,238.7
334510,F07I00,300.7
334510,F08I00,92.8
334510,S00500,1.4
334510,S00600,432.7
334510,S00700,0.3
334510,S00800,0.1
334511,230201,0.2
334511,230301,0.2
334511,230302,0.2
334511,333319,1.4
334511,333618,0.2
334511,334511,96.1
334511,335999,2.7
334511,336411,3992.6
334511,336412,236.3
334511,336413,110.3
334511,336414,66.6
334511,33641A,1.2
334511,336611,103.5
334511,336612,55.5
334511,4A0000,31.8
334511,F01000,27.1
334511,F02000,11089.4
334511,F03000,-780.2
334511,F04000,2733.1
334511,F05000,-1402.9
334511,F06I00,8718
334511,F07I00,599.1
334511,F08I00,27.3
334511,F09I00,179.5
334511,S00500,4583.7
334511,S00600,231.9
334511,S00800,0.1
334512,230101,191
334512,230102,2
334512,230103,317.1
334512,230201,212.9
334512,230202,518.7
334512,230301,71.1
334512,230302,40.9
334512,333414,132.8
334512,333415,306.9
334512,334511,9.1
334512,334512,7.5
334512,335210,35
334512,335221,84.7
334512,335222,42.7
334512,335224,75.2
334512,335228,134.6
334512,336300,200.5
334512,420000,197.2
334512,481000,0.1
334512,4A0000,0.1
334512,517000,2.2
334512,518200,0.1
334512,519100,2.5
334512,531000,0.3
334512,541100,34.6
334512,541200,16.4
334512,541300,24.9
334512,541400,0.8
334512,541512,10
334512,541610,5.6
334512,541700,2.5
334512,5419A0,24.9
334512,550000,0
334512,561100,7.1
334512,561300,9
334512,561400,6.1
334512,562000,4.9
334512,611A00,2.1
334512,621600,0.1
334512,621B00,3.2
334512,711100,0.1
334512,7211A0,0.6
334512,811200,27.5
334512,811300,54.1
334512,F03000,-37.3
334512,F04000,226.9
334512,F05000,-709.2
334512,S00203,85.6
334512,S00500,3.5
334512,S00800,135.9
334513,221100,2.6
334513,221200,4.6
334513,230101,8.1
334513,322120,4.5
334513,322130,2.1
334513,322210,2.3
334513,323110,84.2
334513,323120,7.2
334513,324110,9.9
334513,325110,1.1
334513,325120,16.7
334513,325130,1.1
334513,325188,543.7
334513,325190,13.6
334513,325211,48.9
334513,325411,1.6
334513,325412,8.2
334513,325413,1.1
334513,325414,0.7
334513,3259A0,1.6
334513,32619A,166.2
334513,32711A,7.8
334513,327310,2.3
334513,3274A0,4.1
334513,33131A,0.4
334513,332710,16.2
334513,332800,128.8
334513,33299C,30.9
334513,333315,0.3
334513,333319,1.5
334513,33331A,0.6
334513,333618,0.7
334513,33399A,3.9
334513,334111,4.8
334513,334112,0
334513,33411A,1.7
334513,334413,79.5
334513,334511,86.4
334513,334513,65.5
334513,334514,84.9
334513,335314,15
334513,335999,3.1
334513,336111,0.1
334513,336112,0.2
334513,336120,0.2
334513,336300,4.3
334513,336411,1.5
334513,337122,0.9
334513,420000,21.2
334513,48A000,0.4
334513,4A0000,117.9
334513,511110,9.6
334513,511120,17.8
334513,511130,21.4
334513,5111A0,36
334513,511200,17.5
334513,512100,1.2
334513,516110,16.7
334513,517000,1.4
334513,518100,11.3
334513,518200,4.5
334513,523000,0.2
334513,524100,0.4
334513,524200,0.3
334513,531000,2.4
334513,532100,9.7
334513,532400,2
334513,532A00,0.6
334513,541300,5.3
334513,541400,0.9
334513,541511,8.3
334513,541512,6.7
334513,54151A,3.6
334513,541610,0.4
334513,541700,8.9
334513,541800,1.7
334513,541920,0
334513,5419A0,0.3
334513,550000,0
334513,561100,1.8
334513,561200,0.1
334513,561400,21.2
334513,561600,0.6
334513,561700,11.7
334513,561900,14.2
334513,562000,32.3
334513,611A00,0.4
334513,611B00,0.4
334513,622000,5
334513,8111A0,13.7
334513,811200,3.2
334513,811400,1.7
334513,812100,1
334513,812900,45.5
334513,F02000,3708.7
334513,F03000,-53.5
334513,F04000,4080.6
334513,F05000,-3219.4
334513,F06I00,49
334513,F07I00,12.2
334513,F08I00,163.4
334513,F09I00,186.8
334513,S00202,1.9
334513,S00203,41.6
334513,S00500,2.7
334513,S00600,10.1
334513,S00700,27.8
334514,1119B0,3.8
334514,115000,2.7
334514,211000,0.5
334514,212100,0.3
334514,221100,23.4
334514,221200,54.9
334514,221300,75.5
334514,230101,1.6
334514,230102,0.1
334514,230103,6.4
334514,230201,10.4
334514,230202,10.8
334514,230301,1.5
334514,230302,0.3
334514,311810,1
334514,325120,17.8
334514,325190,222.9
334514,325211,50
334514,334511,2.2
334514,334514,13.3
334514,334515,1.2
334514,335314,2.4
334514,336111,639.6
334514,336112,1899.6
334514,336120,59.9
334514,337121,0.2
334514,420000,38.2
334514,481000,2.6
334514,484000,4.8
334514,48A000,0.9
334514,492000,1
334514,4A0000,110.5
334514,511110,0.6
334514,517000,45.7
334514,518100,0.8
334514,522A00,0.2
334514,523000,1.3
334514,524100,1.6
334514,524200,1.4
334514,52A000,0.3
334514,531000,2
334514,532100,0.5
334514,532400,0.1
334514,541300,10.4
334514,541700,24.5
334514,541800,0.2
334514,5419A0,0.1
334514,550000,0.7
334514,561300,0.2
334514,561400,0.3
334514,561600,0.1
334514,561700,2.2
334514,561900,0.5
334514,562000,43.3
334514,611A00,1.7
334514,621B00,0.3
334514,622000,7.5
334514,623000,38.4
334514,624200,21.2
334514,624A00,2.8
334514,7211A0,0.3
334514,722000,124.9
334514,8111A0,13.4
334514,811200,0.4
334514,812300,0.4
334514,813A00,1
334514,813B00,1.3
334514,F02000,1413.6
334514,F03000,-4.5
334514,F04000,325.5
334514,F05000,-1116
334514,F08I00,44.1
334514,F09I00,230.2
334514,S00201,149.1
334514,S00203,611.7
334514,S00500,2.3
334514,S00600,27.5
334514,S00800,0.2
334515,333314,21.6
334515,33351A,13.5
334515,33351B,6.5
334515,33411A,7.1
334515,334210,9.7
334515,334220,113.3
334515,334290,23.2
334515,334411,10.9
334515,334412,6.7
334515,334413,105.7
334515,334417,9
334515,334418,5.3
334515,334419,27.2
334515,33441A,4.6
334515,334511,188.3
334515,334512,18.5
334515,334513,147.4
334515,334514,106.7
334515,334515,682.6
334515,334516,88.1
334515,33451A,102.1
334515,335999,15.5
334515,F02000,3866
334515,F03000,-120
334515,F04000,4905.6
334515,F05000,-2474.4
334515,F06I00,1699.6
334515,F07I00,46.4
334515,F08I00,30.1
334515,F09I00,55.4
334515,S00500,8.4
334516,230201,0.3
334516,230301,0.2
334516,230302,0.3
334516,325620,7.3
334516,334511,58
334516,334515,27.2
334516,334516,22.9
334516,336411,58.7
334516,339111,77.3
334516,339113,13.3
334516,4A0000,0
334516,518200,0.1
334516,541100,16.7
334516,541200,8
334516,541300,448.9
334516,541400,1
334516,541512,12.4
334516,541610,2.8
334516,541700,4.4
334516,5419A0,11.8
334516,550000,0
334516,561100,3.5
334516,561300,4.4
334516,561400,2.9
334516,562000,2.5
334516,611100,43
334516,621600,319.7
334516,621A00,38.5
334516,621B00,17.5
334516,622000,1.7
334516,F02000,5305.8
334516,F03000,89.2
334516,F04000,2925.2
334516,F05000,-2315.7
334516,F07I00,1.6
334516,F08I00,212
334516,F09I00,10.9
334516,S00203,78
334516,S00600,34.2
334516,S00800,0.1
334517,334511,2.2
334517,334517,0
334517,541700,5.1
334517,550000,0.1
334517,621A00,480.5
334517,621B00,100.8
334517,F02000,4092.6
334517,F03000,115.8
334517,F04000,1551.6
334517,F05000,-1901.4
334517,F06I00,112.7
334517,F07I00,57.9
334517,F08I00,5.9
334517,F09I00,42.8
334517,S00600,130.3
33451A,1111A0,0.2
33451A,1111B0,0.3
33451A,111200,0.2
33451A,111335,0
33451A,1113A0,0.1
33451A,111400,0.3
33451A,111920,0.1
33451A,1119A0,0
33451A,1119B0,0.2
33451A,112120,0.5
33451A,112300,0.3
33451A,112A00,0.2
33451A,213111,4.6
33451A,213112,4.5
33451A,21311A,0.9
33451A,221100,0.1
33451A,230101,13
33451A,230102,0.5
33451A,230103,12.2
33451A,230201,5.1
33451A,230202,0.3
33451A,230301,0.1
33451A,3122A0,46.3
33451A,321920,35.9
33451A,324121,39.6
33451A,331520,0.2
33451A,334511,121.7
33451A,334517,20
33451A,33451A,63.6
33451A,335210,9.9
33451A,335221,49.2
33451A,335222,15.5
33451A,335224,54.1
33451A,335228,14.9
33451A,335314,6.1
33451A,336112,0.1
33451A,336120,0.9
33451A,336411,828.8
33451A,336412,2.1
33451A,336413,0.2
33451A,336414,0.2
33451A,339992,0.7
33451A,420000,23.2
33451A,481000,0.3
33451A,48A000,0.3
33451A,492000,0
33451A,4A0000,10.9
33451A,515200,0.2
33451A,517000,4.3
33451A,518100,1.5
33451A,518200,1.8
33451A,532400,7.7
33451A,541300,49.5
33451A,541512,29
33451A,541700,17.5
33451A,550000,12.7
33451A,561400,0.2
33451A,561700,0.1
33451A,561900,0.2
33451A,611A00,0.8
33451A,621B00,3.8
33451A,622000,2.6
33451A,624200,0.8
33451A,624400,0.7
33451A,711A00,0.1
33451A,811200,0.8
33451A,811400,11
33451A,812900,6.8
33451A,813100,1.1
33451A,813A00,2.7
33451A,813B00,26.1
33451A,F01000,3078.2
33451A,F02000,2643.8
33451A,F03000,37.7
33451A,F04000,1760.7
33451A,F05000,-4099.5
33451A,F08I00,18.4
33451A,F09I00,134.5
33451A,S00203,111.3
33451A,S00500,174
33451A,S00600,376.4
33451A,S00700,205.5
334613,113A00,0.3
334613,114100,0.3
334613,115000,0.9
334613,221100,1.2
334613,221200,12.4
334613,230101,0.9
334613,230102,0.4
334613,230103,4.9
334613,230201,4.8
334613,230202,2.1
334613,230301,1.8
334613,230302,0.4
334613,323110,3.1
334613,334511,0.6
334613,334613,36.5
334613,33461A,249.1
334613,336300,40.6
334613,420000,181.2
334613,484000,0
334613,485000,8.5
334613,486000,25.8
334613,48A000,2.4
334613,492000,0.1
334613,493000,66.8
334613,4A0000,198.8
334613,511200,288.4
334613,512100,2.3
334613,512200,1
334613,515200,9.6
334613,516110,0.5
334613,517000,78.1
334613,518100,18.9
334613,518200,24.9
334613,519100,1.7
334613,522A00,29.9
334613,523000,1.8
334613,524100,0.1
334613,524200,9.8
334613,52A000,41.5
334613,531000,4.3
334613,532100,0.8
334613,532230,0.9
334613,532400,2.3
334613,532A00,1.7
334613,541100,8.2
334613,541200,145.7
334613,541300,60.4
334613,541400,1.3
334613,541511,1.2
334613,541512,12.8
334613,54151A,1.8
334613,541610,1.9
334613,5416A0,23
334613,541700,7.9
334613,541800,2
334613,541920,1.9
334613,541940,0.7
334613,5419A0,1.4
334613,550000,0
334613,561100,1.1
334613,561200,0.4
334613,561300,1.2
334613,561400,20.7
334613,561500,3.2
334613,561600,4.2
334613,561700,4.9
334613,561900,1.8
334613,562000,3
334613,611A00,1.3
334613,611B00,4.4
334613,621600,3.9
334613,621A00,110.7
334613,621B00,21.5
334613,622000,148.5
334613,623000,24.5
334613,624200,2.5
334613,624400,1.8
334613,624A00,2.5
334613,711100,0
334613,711200,0.4
334613,711500,0.3
334613,711A00,0.5
334613,712000,0.3
334613,713940,5.4
334613,713950,0.8
334613,713A00,2.7
334613,713B00,14.8
334613,7211A0,519.5
334613,721A00,15.7
334613,722000,577.2
334613,811192,1.7
334613,8111A0,4.8
334613,811200,3.7
334613,811300,1.7
334613,811400,1.2
334613,812100,4.7
334613,812200,3.8
334613,812300,1.1
334613,812900,21.3
334613,813100,36.4
334613,813A00,8.8
334613,813B00,23.8
334613,F01000,548
334613,F02000,179.5
334613,F03000,-38.5
334613,F04000,796.2
334613,F05000,-2479.5
334613,S00102,1.2
334613,S00500,170.5
334613,S00600,139.3
334613,S00700,5.7
334613,S00800,0.3
33461A,3122A0,79.1
33461A,321920,27.7
33461A,324121,32
33461A,33331A,9.2
33461A,334111,363.4
33461A,334112,69.6
33461A,33411A,6.7
33461A,334511,15.9
33461A,33461A,93.5
33461A,420000,1.3
33461A,4A0000,1.4
33461A,512100,1126.9
33461A,512200,544.5
33461A,515100,9
33461A,515200,63.1
33461A,517000,157.8
33461A,518100,236.8
33461A,518200,0.2
33461A,541100,108.3
33461A,541200,50.3
33461A,541300,1
33461A,541512,29.7
33461A,541610,17.9
33461A,541700,56.9
33461A,541800,420.2
33461A,541920,251.8
33461A,5419A0,82
33461A,550000,1.1
33461A,561100,21.6
33461A,561300,27.4
33461A,561400,21.2
33461A,561500,398.1
33461A,561600,263.9
33461A,561900,358.7
33461A,611100,0.9
33461A,611A00,2.2
33461A,611B00,27.5
33461A,621A00,6.2
33461A,624400,1.9
33461A,7211A0,0.8
33461A,722000,7.4
33461A,813100,0.7
33461A,F03000,-112.8
33461A,F04000,233.6
33461A,F05000,-338
33461A,S00203,81.6
33461A,S00500,3.7
33461A,S00600,37.7
33461A,S00700,120.5
335110,1111A0,0.2
335110,1111B0,0.3
335110,111200,0.2
335110,1113A0,0.1
335110,111400,0.5
335110,111910,1
335110,111920,0
335110,1119B0,2.3
335110,112120,1.1
335110,1121A0,1.1
335110,112300,0.4
335110,112A00,0.2
335110,114100,3.2
335110,115000,1.3
335110,221100,2
335110,221200,8.2
335110,230101,7.2
335110,230102,0.1
335110,230103,14
335110,230201,14
335110,230202,7.9
335110,230301,8.1
335110,230302,1.5
335110,311111,0.2
335110,311225,0.2
335110,311230,2.3
335110,311330,5.6
335110,311340,3.1
335110,311410,3.6
335110,311420,5.8
335110,311513,3.5
335110,311514,0.9
335110,31151A,2.4
335110,311520,8.5
335110,311700,0.3
335110,311810,3.7
335110,311820,5.9
335110,311910,8.1
335110,311990,1.6
335110,312110,5.3
335110,312120,6.2
335110,313210,0.3
335110,322120,0.3
335110,324121,0.2
335110,324191,0.3
335110,325110,0.1
335110,325190,0.4
335110,325211,1.3
335110,325220,0.3
335110,325320,0.6
335110,325412,0.2
335110,325520,1
335110,325610,4.8
335110,325620,6.2
335110,3259A0,0.7
335110,326110,1.9
335110,326140,0.4
335110,326150,0.2
335110,326160,1.8
335110,32619A,3
335110,326290,0.7
335110,327212,0.8
335110,327213,1.5
335110,327215,1
335110,33211B,0.4
335110,33221A,0.2
335110,332320,0.5
335110,332500,0.5
335110,33299C,0.5
335110,333315,0.2
335110,33331A,0.1
335110,333415,0.4
335110,334111,0.6
335110,334210,0.5
335110,334300,0.7
335110,334418,0.4
335110,334419,0.4
335110,335110,71.8
335110,335120,136.4
335110,335222,0.3
335110,335311,0.2
335110,335312,0.7
335110,336111,123.1
335110,336112,133.2
335110,336120,16.4
335110,336211,2.3
335110,336212,2.4
335110,336300,95.7
335110,337110,0.9
335110,337121,0.1
335110,337122,1.4
335110,337212,0.7
335110,339112,0.8
335110,339113,1.5
335110,339115,0.2
335110,339920,0.8
335110,339930,0.4
335110,339950,0.9
335110,33999A,0.8
335110,420000,144.9
335110,481000,0
335110,482000,0.2
335110,484000,0.6
335110,48A000,0.6
335110,492000,0.5
335110,493000,13.8
335110,4A0000,17.3
335110,512100,0.2
335110,517000,1.7
335110,518100,0.4
335110,523000,0.2
335110,524100,0.4
335110,524200,0.2
335110,52A000,0.2
335110,531000,0.5
335110,532100,0.1
335110,541100,1.4
335110,541200,0.9
335110,541300,4.1
335110,541610,11.4
335110,541700,4.8
335110,541800,1.1
335110,541940,0.1
335110,5419A0,0.7
335110,550000,22.1
335110,561100,1.3
335110,561200,0.3
335110,561400,0.8
335110,561700,37.1
335110,561900,0.2
335110,562000,0.1
335110,611100,62.2
335110,611A00,9.7
335110,611B00,0.4
335110,621A00,2.4
335110,621B00,3.4
335110,622000,10
335110,623000,1.2
335110,624200,1
335110,624400,1.7
335110,624A00,0.2
335110,711200,1.3
335110,713940,0.4
335110,713B00,1.2
335110,7211A0,4.1
335110,722000,29.4
335110,8111A0,7
335110,811200,0.1
335110,812900,0
335110,813100,0.5
335110,813B00,5.5
335110,F01000,1123.9
335110,F03000,52.2
335110,F04000,466.7
335110,F05000,-1451.1
335110,S00201,0.3
335110,S00203,4.8
335110,S00500,1.2
335110,S00600,306.4
335110,S00700,821.8
335110,S00800,7.1
335120,114200,173.3
335120,211000,1.5
335120,212100,20.5
335120,212310,2
335120,213111,28.6
335120,213112,27.7
335120,221100,5.6
335120,221200,90.7
335120,221300,11.4
335120,230101,1154
335120,230102,1784.9
335120,230103,2172.5
335120,230201,1475.3
335120,230202,492.8
335120,230301,466.6
335120,230302,33.2
335120,3122A0,48.2
335120,321920,14.8
335120,321991,23.2
335120,321992,2.2
335120,324110,1.6
335120,324121,27.1
335120,326121,2
335120,326122,1.9
335120,326130,6.4
335120,32619A,56.8
335120,331110,1.9
335120,331200,67.2
335120,333315,3
335120,333319,0
335120,333618,57.2
335120,33411A,7.9
335120,334413,40.4
335120,335120,103.3
335120,335999,0
335120,336211,22.5
335120,336213,4.7
335120,336300,24
335120,336500,155.3
335120,336612,5.4
335120,336991,9.3
335120,337212,2.2
335120,339111,3.4
335120,420000,11.3
335120,481000,1.6
335120,482000,12.2
335120,48A000,0.2
335120,492000,0
335120,4A0000,41.1
335120,515200,0.3
335120,517000,54.2
335120,518100,2
335120,518200,10.5
335120,522A00,7.7
335120,523000,2.4
335120,52A000,2.8
335120,531000,27.5
335120,532400,3.3
335120,541100,21.7
335120,541200,10.3
335120,541300,28.1
335120,541400,10.5
335120,541512,9.5
335120,541610,3.7
335120,541700,88.2
335120,5419A0,16.3
335120,550000,52.8
335120,561100,4.5
335120,561200,13.3
335120,561300,5.6
335120,561400,8.5
335120,561600,68
335120,561700,61.3
335120,561900,12.9
335120,562000,78.4
335120,611100,14.5
335120,611A00,48.4
335120,621A00,2.4
335120,622000,70.2
335120,623000,64.4
335120,624200,1.2
335120,624400,4.3
335120,624A00,4.5
335120,711100,0
335120,711200,1.1
335120,713950,0.1
335120,713A00,17.7
335120,713B00,12.9
335120,7211A0,66.3
335120,722000,91.3
335120,813B00,27.4
335120,F01000,2254.5
335120,F02000,627.3
335120,F03000,27.9
335120,F04000,647.6
335120,F05000,-5328.5
335120,F08I00,13.3
335120,F09I00,14.7
335120,S00201,23.8
335120,S00202,4.6
335120,S00203,409.4
335120,S00700,769.7
335120,S00800,307.2
335210,230101,100.3
335210,230102,1.3
335210,230103,127.3
335210,230201,507
335210,230202,63.9
335210,230301,58.9
335210,230302,10.1
335210,32619A,59
335210,333414,0
335210,335210,0
335210,4A0000,15.6
335210,517000,22.8
335210,518200,2.3
335210,522A00,0.7
335210,523000,0.7
335210,52A000,0.6
335210,531000,6.5
335210,561700,9.4
335210,611100,12.4
335210,611A00,0.4
335210,611B00,67.9
335210,622000,0.9
335210,623000,0.1
335210,624400,2.2
335210,624A00,0.7
335210,711100,0
335210,713B00,0.7
335210,7211A0,3
335210,722000,5
335210,811400,108.6
335210,812100,271.8
335210,813100,0.8
335210,813B00,4.1
335210,F01000,7599.7
335210,F02000,254.7
335210,F03000,116.9
335210,F04000,889.1
335210,F05000,-6560.9
335210,F06I00,6.6
335210,F07I00,6
335210,F08I00,116
335210,F09I00,33
335210,S00700,4.6
335210,S00800,27.1
335221,321991,12.9
335221,336213,8.6
335221,336214,6.4
335221,420000,7.2
335221,4A0000,55.3
335221,532400,62.1
335221,811400,145.8
335221,F01000,4441.9
335221,F02000,1702.8
335221,F03000,80.3
335221,F04000,298.9
335221,F05000,-2739.2
335221,F06I00,11.8
335221,F08I00,54.1
335221,F09I00,15.2
335222,321991,33.8
335222,336213,19.3
335222,336214,14.6
335222,420000,2.3
335222,4A0000,7.1
335222,811400,100.4
335222,F01000,3780.2
335222,F02000,1741.3
335222,F03000,34.9
335222,F04000,649.1
335222,F05000,-1180.3
335222,F08I00,83.4
335222,F09I00,40.9
335222,S00500,2
335224,335224,7.3
335224,4A0000,12.1
335224,812300,126
335224,F01000,3645.4
335224,F02000,425.8
335224,F03000,24.4
335224,F04000,577.2
335224,F05000,-508.8
335224,F08I00,27.3
335224,S00203,7.7
335228,230101,69.3
335228,230103,15.1
335228,230201,587.1
335228,230202,250.6
335228,230301,0.9
335228,230302,50
335228,321991,129.9
335228,336213,78
335228,336214,88.1
335228,420000,1.8
335228,481000,0
335228,4A0000,69.3
335228,531000,4.5
335228,611A00,0.3
