Commodity I-O code,Industry I-O code,input
331111 ,336110 ,97.2
331111 ,336120 ,22.1
331111 ,336211 ,562.5
331111 ,336212 ,294.8
331111 ,336213 ,41.5
331111 ,336214 ,163.2
331111 ,336300 ,13620.8
331111 ,336411 ,158.4
331111 ,336412 ,196.5
331111 ,336413 ,85.7
331111 ,336414 ,20.7
331111 ,33641A ,11.6
331111 ,336500 ,695.5
331111 ,336611 ,479.4
331111 ,336612 ,14.6
331111 ,336991 ,358
331111 ,336992 ,34.5
331111 ,336999 ,259.3
331111 ,337110 ,4.9
331111 ,337121 ,8
331111 ,337124 ,124.6
331111 ,337127 ,203.1
331111 ,337211 ,43.4
331111 ,337212 ,4.3
331111 ,337214 ,451.8
331111 ,337215 ,686.2
331111 ,337910 ,14.8
331111 ,337920 ,67.8
331111 ,339111 ,25.1
331111 ,339112 ,92.8
331111 ,339113 ,84.9
331111 ,339114 ,25
331111 ,339116 ,8.5
331111 ,339910 ,31
331111 ,339920 ,232.8
331111 ,339930 ,23.9
331111 ,339940 ,13.6
331111 ,339950 ,57.6
331111 ,339991 ,117.6
331111 ,339994 ,15.3
331111 ,339995 ,79.5
331111 ,33999A ,159.3
331111 ,420000 ,137.2
331111 ,482000 ,279.3
331111 ,486000 ,51.4
331111 ,48A000 ,20.7
331111 ,4A0000 ,29.9
331111 ,511110 ,0.1
331111 ,511200 ,0.1
331111 ,512100 ,0.1
331111 ,513100 ,0.2
331111 ,513300 ,3.4
331111 ,514200 ,0.1
331111 ,531000 ,25.8
331111 ,532100 ,0.1
331111 ,532400 ,0.1
331111 ,541100 ,0.3
331111 ,541300 ,0.3
331111 ,541700 ,0.4
331111 ,541800 ,0.1
331111 ,550000 ,2.1
331111 ,561600 ,3.2
331111 ,621A00 ,0.5
331111 ,621B00 ,0.2
331111 ,622000 ,1.1
331111 ,623000 ,0.6
331111 ,624400 ,0.3
331111 ,624A00 ,29.5
331111 ,713940 ,0.1
331111 ,713A00 ,0.8
331111 ,7211A0 ,1.7
331111 ,722000 ,1.2
331111 ,8111A0 ,0.7
331111 ,811200 ,0.2
331111 ,811300 ,35
331111 ,811400 ,23.2
331111 ,812100 ,0.1
331111 ,812200 ,0.2
331111 ,812300 ,0.2
331111 ,813100 ,0.3
331111 ,813B00 ,0.3
331111 ,F01000 ,75.2
331111 ,F03000 ,1411.5
331111 ,F04000 ,4058.7
331111 ,F05000 ,-14448.4
331111 ,F06C00 ,9.5
331111 ,F09C00 ,39.1
331111 ,S00203 ,82.2
331111 ,S00500 ,6.2
331111 ,S00800 ,214.8
331112 ,325180 ,33.9
331112 ,327910 ,4.2
331112 ,331111 ,1225.3
331112 ,331112 ,76.7
331112 ,331210 ,132.8
331112 ,331221 ,112.5
331112 ,331222 ,14.4
331112 ,331510 ,353.4
331112 ,33152A ,11.8
331112 ,33152B ,4.7
331112 ,333120 ,100
331112 ,333131 ,13.3
331112 ,333132 ,13.3
331112 ,333313 ,3.7
331112 ,334210 ,1.3
331112 ,335312 ,16.4
331112 ,336412 ,38.9
331112 ,339113 ,6.1
331112 ,339910 ,18.1
331112 ,339930 ,18.9
331112 ,33999A ,41.4
331112 ,F03000 ,27.5
331112 ,F04000 ,155.7
331112 ,F05000 ,-1256.7
331222 ,1111A0 ,6.9
331222 ,1111B0 ,366.2
331222 ,111200 ,3.5
331222 ,111335 ,0.6
331222 ,1113A0 ,2.8
331222 ,111400 ,3.2
331222 ,111910 ,1.4
331222 ,111920 ,1.9
331222 ,1119A0 ,0.9
331222 ,1119B0 ,275.8
331222 ,112100 ,20
331222 ,112300 ,13
331222 ,112A00 ,7.2
331222 ,211000 ,23.7
331222 ,212100 ,39
331222 ,212210 ,0.8
331222 ,212230 ,0.8
331222 ,2122A0 ,0.7
331222 ,212310 ,0.8
331222 ,212320 ,0.6
331222 ,212390 ,0.4
331222 ,213111 ,2.5
331222 ,213112 ,1.5
331222 ,21311A ,0.3
331222 ,221100 ,342.7
331222 ,221200 ,28.9
331222 ,221300 ,2.1
331222 ,230110 ,467.7
331222 ,230120 ,52.5
331222 ,230130 ,146.5
331222 ,230140 ,17.2
331222 ,230210 ,13.8
331222 ,230220 ,422.3
331222 ,230230 ,139.3
331222 ,230240 ,97.3
331222 ,230250 ,149.3
331222 ,230310 ,69.9
331222 ,230320 ,169.6
331222 ,230330 ,61.7
331222 ,230340 ,68.3
331222 ,311119 ,0.2
331222 ,311221 ,0.3
331222 ,311222 ,0.1
331222 ,311410 ,0.2
331222 ,311420 ,0.3
331222 ,311511 ,0.2
331222 ,311513 ,0.2
331222 ,311611 ,0.2
331222 ,311612 ,0.3
331222 ,311615 ,0.5
331222 ,311700 ,0.2
331222 ,31181A ,2.8
331222 ,312110 ,0.3
331222 ,312221 ,1.7
331222 ,313100 ,0.2
331222 ,313210 ,0.5
331222 ,313310 ,0.2
331222 ,315200 ,1.3
331222 ,315900 ,1.2
331222 ,321113 ,0.2
331222 ,321219 ,2
331222 ,321991 ,1.3
331222 ,3221A0 ,3.8
331222 ,322210 ,0.8
331222 ,322291 ,0.1
331222 ,323116 ,0.3
331222 ,323117 ,1.9
331222 ,323118 ,0.2
331222 ,32311A ,5.1
331222 ,323121 ,0.1
331222 ,324110 ,3
331222 ,324121 ,0.1
331222 ,325110 ,0.8
331222 ,325120 ,0.3
331222 ,325180 ,0.7
331222 ,325190 ,4
331222 ,325211 ,1
331222 ,325212 ,0.1
331222 ,325222 ,0.3
331222 ,325312 ,0.2
331222 ,325320 ,0.4
331222 ,325400 ,1.6
331222 ,325510 ,0.2
331222 ,325611 ,0.2
331222 ,325620 ,2.4
331222 ,325992 ,0.3
331222 ,326110 ,0.2
331222 ,32619A ,1
331222 ,326210 ,405.1
331222 ,326220 ,105
331222 ,326290 ,80.7
331222 ,327213 ,0.1
331222 ,32721A ,0.2
331222 ,327320 ,0.4
331222 ,327331 ,6
331222 ,327332 ,147.2
331222 ,327390 ,188
331222 ,327999 ,14.9
331222 ,331111 ,622.7
331222 ,331221 ,178
331222 ,331222 ,275.8
331222 ,331312 ,0.2
331222 ,331315 ,0.1
331222 ,331411 ,0.1
331222 ,331419 ,0.2
331222 ,331422 ,6
331222 ,331491 ,46.3
331222 ,331510 ,0.3
331222 ,332111 ,0.1
331222 ,332114 ,4.1
331222 ,33211A ,32.3
331222 ,332211 ,0.7
331222 ,332212 ,25.5
331222 ,332213 ,17
331222 ,332214 ,0.9
331222 ,332311 ,7
331222 ,332312 ,0.3
331222 ,332313 ,12.4
331222 ,332321 ,33
331222 ,332322 ,5.3
331222 ,332323 ,3.3
331222 ,332410 ,19.2
331222 ,332420 ,23.9
331222 ,332430 ,2.5
331222 ,332500 ,110.1
331222 ,332600 ,1385.5
331222 ,332710 ,0.6
331222 ,332720 ,876.9
331222 ,332811 ,0.1
331222 ,332812 ,0.1
331222 ,332813 ,0.3
331222 ,332910 ,0.3
331222 ,332999 ,0.2
331222 ,333111 ,0.2
331222 ,333112 ,0.8
331222 ,333120 ,12
331222 ,333131 ,4.6
331222 ,333132 ,3.2
331222 ,333220 ,0.6
331222 ,333292 ,28
331222 ,333293 ,0.8
331222 ,333295 ,1.8
331222 ,333298 ,0.1
331222 ,333314 ,0.8
331222 ,333319 ,1.6
331222 ,333411 ,0.4
331222 ,333412 ,0.4
331222 ,333414 ,2.8
331222 ,333415 ,38.9
331222 ,333512 ,0.5
331222 ,333513 ,0.9
331222 ,333514 ,0.1
331222 ,333611 ,0.1
331222 ,333618 ,0.2
331222 ,333921 ,1
331222 ,333922 ,3
331222 ,333923 ,26.8
331222 ,333924 ,1.2
331222 ,333991 ,0.8
331222 ,333992 ,258
331222 ,333994 ,0.9
331222 ,333995 ,2.4
331222 ,33399A ,1
331222 ,334111 ,0.3
331222 ,334112 ,0.2
331222 ,334119 ,0.6
331222 ,334210 ,0.5
331222 ,334220 ,3.9
331222 ,334413 ,0.6
331222 ,33441A ,0.7
331222 ,334510 ,0.2
331222 ,334511 ,4
331222 ,334512 ,7.9
331222 ,334513 ,9
331222 ,334514 ,5.4
331222 ,334515 ,0.3
331222 ,334516 ,5.9
331222 ,33451A ,38.5
331222 ,334613 ,0.1
331222 ,335120 ,15.4
331222 ,335211 ,7.2
331222 ,335212 ,0.9
331222 ,335221 ,36.5
331222 ,335222 ,64
331222 ,335224 ,3.1
331222 ,335228 ,29
331222 ,335311 ,0.1
331222 ,335312 ,26.2
331222 ,335313 ,0.1
331222 ,335314 ,0.2
331222 ,335912 ,2.4
331222 ,335921 ,47
331222 ,335929 ,36.1
331222 ,336110 ,0.8
331222 ,336120 ,0.2
331222 ,336211 ,3.6
331222 ,336212 ,0.9
331222 ,336214 ,0.3
331222 ,336300 ,184.5
331222 ,336411 ,2.3
331222 ,336412 ,1.4
331222 ,336413 ,2.4
331222 ,336414 ,0.3
331222 ,33641A ,0.1
331222 ,336500 ,3.4
331222 ,336611 ,0.2
331222 ,336999 ,0.9
331222 ,337110 ,0.4
331222 ,337121 ,1.8
331222 ,337122 ,10.7
331222 ,337124 ,3.5
331222 ,337127 ,2.7
331222 ,337214 ,0.1
331222 ,337215 ,0.1
331222 ,339111 ,0.3
331222 ,339112 ,0.3
331222 ,339113 ,0.3
331222 ,339115 ,1.2
331222 ,339116 ,2.2
331222 ,339910 ,33.2
331222 ,339920 ,26.7
331222 ,339940 ,0.3
331222 ,339991 ,7.6
331222 ,339994 ,27.8
331222 ,420000 ,52.1
331222 ,481000 ,6.8
331222 ,484000 ,0.9
331222 ,486000 ,3.1
331222 ,48A000 ,0.9
331222 ,492000 ,0.2
331222 ,493000 ,4.1
331222 ,4A0000 ,349
331222 ,511110 ,11.8
331222 ,511120 ,30.7
331222 ,511130 ,11.1
331222 ,5111A0 ,3.8
331222 ,511200 ,1
331222 ,512100 ,1.3
331222 ,512200 ,0.2
331222 ,513100 ,3.2
331222 ,513200 ,9.6
331222 ,513300 ,167.3
331222 ,514100 ,0.9
331222 ,514200 ,1.1
331222 ,522A00 ,31.6
331222 ,523000 ,30.2
331222 ,524200 ,14
331222 ,525000 ,1.3
331222 ,52A000 ,0.4
331222 ,531000 ,96.8
331222 ,532100 ,0.7
331222 ,532230 ,0.4
331222 ,532400 ,0.5
331222 ,532A00 ,0.8
331222 ,541100 ,2.3
331222 ,541200 ,0.9
331222 ,541300 ,2.2
331222 ,541400 ,0.2
331222 ,541511 ,0.3
331222 ,541512 ,0.7
331222 ,54151A ,1.2
331222 ,541610 ,0.6
331222 ,5416A0 ,0.3
331222 ,541700 ,3.2
331222 ,541800 ,2
331222 ,541920 ,0.1
331222 ,541940 ,0.5
331222 ,5419A0 ,0.6
331222 ,550000 ,20.3
331222 ,561100 ,0.5
331222 ,561200 ,0.2
331222 ,561300 ,3.7
331222 ,561400 ,0.4
331222 ,561500 ,0.6
331222 ,561600 ,0.1
331222 ,561700 ,0.5
331222 ,561900 ,0.3
331222 ,611100 ,1.9
331222 ,611A00 ,74.5
331222 ,611B00 ,0.5
331222 ,621600 ,0.3
331222 ,621A00 ,5.3
331222 ,621B00 ,1.6
331222 ,622000 ,18.1
331222 ,623000 ,5.7
331222 ,624400 ,2.6
331222 ,624A00 ,1.7
331222 ,711100 ,0.1
331222 ,711200 ,2
331222 ,711500 ,0.2
331222 ,711A00 ,0.9
331222 ,712000 ,0.4
331222 ,713940 ,1.2
331222 ,713950 ,0.4
331222 ,713A00 ,2.9
331222 ,7211A0 ,13.5
331222 ,721A00 ,0.7
331222 ,722000 ,12.8
331222 ,811192 ,0.3
331222 ,8111A0 ,2.2
331222 ,811200 ,4.7
331222 ,811300 ,4.8
331222 ,811400 ,0.4
331222 ,812100 ,1
331222 ,812200 ,1.5
331222 ,812300 ,107.4
331222 ,812900 ,0.9
331222 ,813100 ,0.6
331222 ,813A00 ,0.2
331222 ,813B00 ,5.5
331222 ,F01000 ,664.1
331222 ,F03000 ,124.7
331222 ,F04000 ,628.2
331222 ,F05000 ,-2746.8
331222 ,F06C00 ,1.7
331222 ,F07C00 ,2.2
331222 ,F08C00 ,38.3
331222 ,F09C00 ,64.1
331222 ,S00201 ,21.9
331222 ,S00203 ,83.3
331222 ,S00500 ,35
331222 ,S00800 ,638.1
331311 ,211000 ,0.7
331311 ,325180 ,22.7
331311 ,331111 ,1
331311 ,331311 ,256.7
331311 ,331312 ,1202.3
331311 ,331314 ,10.4
331311 ,331315 ,36.5
331311 ,331316 ,16.8
331311 ,331319 ,4.5
331311 ,331423 ,0.4
331311 ,331492 ,1.4
331311 ,33152A ,21.5
331311 ,33152B ,12
331311 ,332600 ,1.4
331311 ,420000 ,0.4
331311 ,4A0000 ,0.4
331311 ,513300 ,0.1
331311 ,541400 ,0.5
331311 ,54151A ,0.1
331311 ,541700 ,0.5
331311 ,562000 ,0.8
331311 ,611100 ,0.5
331311 ,621600 ,2.4
331311 ,621A00 ,3.3
331311 ,621B00 ,3.9
331311 ,622000 ,9.9
331311 ,623000 ,0.8
331311 ,722000 ,0.5
331311 ,811200 ,0.4
331311 ,812300 ,0.3
331311 ,F03000 ,-63.3
331311 ,F04000 ,368.6
331311 ,F05000 ,-950.9
331311 ,F08C00 ,6.4
331311 ,F09C00 ,8.5
331312 ,327910 ,0.3
331312 ,331111 ,240
331312 ,331112 ,3.3
331312 ,331221 ,2.2
331312 ,331222 ,1.4
331312 ,331312 ,655
331312 ,331314 ,412.3
331312 ,331315 ,4867.5
331312 ,331316 ,2558.5
331312 ,331319 ,521.3
331312 ,331419 ,53.8
331312 ,331421 ,19.4
331312 ,331423 ,0.8
331312 ,331491 ,36.7
331312 ,331492 ,16.8
331312 ,331510 ,183.2
331312 ,33152A ,827
331312 ,33152B ,163.5
331312 ,332111 ,9.6
331312 ,332112 ,61.9
331312 ,332114 ,59.1
331312 ,33211A ,36
331312 ,332211 ,1.2
331312 ,332212 ,7.2
331312 ,332214 ,18.2
331312 ,332311 ,20.2
331312 ,332312 ,406
331312 ,332313 ,2
331312 ,332321 ,266.3
331312 ,332322 ,301.2
331312 ,332323 ,11.6
331312 ,332410 ,15.8
331312 ,332420 ,11.9
331312 ,332430 ,383.4
331312 ,332500 ,12.2
331312 ,332710 ,61.6
331312 ,332811 ,10.7
331312 ,332813 ,1
331312 ,332910 ,47.8
331312 ,332994 ,0.8
331312 ,332995 ,0.6
331312 ,332996 ,1.6
331312 ,332997 ,2.9
331312 ,332999 ,13.2
331312 ,33299A ,4.3
331312 ,333220 ,0.7
331312 ,333292 ,1.6
331312 ,333293 ,3.5
331312 ,333294 ,0.9
331312 ,333295 ,19.2
331312 ,333298 ,10.3
331312 ,333313 ,2
331312 ,333314 ,1
331312 ,333319 ,10
331312 ,333411 ,15.7
331312 ,333412 ,8.8
331312 ,333414 ,4.9
331312 ,333415 ,26.1
331312 ,333511 ,6
331312 ,333514 ,2.9
331312 ,333515 ,2.2
331312 ,333911 ,11.5
331312 ,333912 ,2.2
331312 ,333913 ,1.8
331312 ,333921 ,8.1
331312 ,333922 ,12.6
331312 ,333924 ,9.5
331312 ,333992 ,18.7
331312 ,333994 ,3
331312 ,333995 ,14.4
331312 ,333996 ,1.6
331312 ,33399A ,16.5
331312 ,334119 ,2
331312 ,334210 ,5.1
331312 ,334220 ,44.7
331312 ,334290 ,3.9
331312 ,334411 ,0.6
331312 ,334413 ,26.1
331312 ,33441A ,40.5
331312 ,334511 ,8.4
331312 ,334512 ,2
331312 ,334513 ,5.8
331312 ,334514 ,1
331312 ,334516 ,2
331312 ,334517 ,1
331312 ,33451A ,4.8
331312 ,334613 ,95.7
331312 ,335120 ,6.8
331312 ,335211 ,10.5
331312 ,335212 ,0.4
331312 ,335221 ,5.9
331312 ,335222 ,7.8
331312 ,335224 ,15.2
331312 ,335228 ,5.4
331312 ,335311 ,5.5
331312 ,335312 ,41.7
331312 ,335313 ,1
331312 ,335314 ,1
331312 ,335930 ,31.2
331312 ,335999 ,1
331312 ,336120 ,2.1
331312 ,336211 ,1.9
331312 ,336212 ,12.2
331312 ,336213 ,8.4
331312 ,336214 ,46.2
331312 ,336300 ,559.7
331312 ,336411 ,21.8
331312 ,336412 ,0.3
331312 ,336413 ,29.3
331312 ,336414 ,50
331312 ,336611 ,1
331312 ,336612 ,14.2
331312 ,336991 ,9.5
331312 ,336992 ,10.3
331312 ,336999 ,14.7
331312 ,337124 ,17.5
331312 ,337127 ,15.2
331312 ,337212 ,2.5
331312 ,337214 ,15.6
331312 ,337215 ,14.9
331312 ,337920 ,28.8
331312 ,339111 ,1
331312 ,339116 ,1
331312 ,339920 ,20.9
331312 ,339940 ,2.5
331312 ,339950 ,1
331312 ,33999A ,18.4
331312 ,420000 ,109
331312 ,4A0000 ,2.7
331312 ,561600 ,0.2
331312 ,811300 ,2.6
331312 ,F03000 ,38.5
331312 ,F04000 ,597.7
331312 ,F05000 ,-3682.5
331312 ,F06C00 ,41.4
331312 ,F07C00 ,11.6
331315 ,212100 ,0.1
331315 ,221100 ,7.1
331315 ,221200 ,1
331315 ,230110 ,24.1
331315 ,230120 ,2.4
331315 ,230130 ,11.9
331315 ,230140 ,0.4
331315 ,230210 ,1.2
331315 ,230220 ,28.2
331315 ,230230 ,1.5
331315 ,230240 ,3.1
331315 ,230250 ,17.6
331315 ,230310 ,2.5
331315 ,230320 ,13.9
331315 ,230330 ,1.2
331315 ,230340 ,3.4
331315 ,321991 ,9.8
331315 ,3221A0 ,0.2
331315 ,322210 ,31.8
331315 ,322225 ,108.1
331315 ,32222A ,38.7
331315 ,32222B ,5.4
331315 ,324110 ,0.1
331315 ,325180 ,0.1
331315 ,325190 ,0.3
331315 ,325211 ,0.1
331315 ,325400 ,0.2
331315 ,325992 ,0.1
331315 ,326110 ,23.5
331315 ,32619A ,0.1
331315 ,326210 ,0.1
331315 ,327112 ,0.9
331315 ,327332 ,0.1
331315 ,327390 ,0.4
331315 ,327420 ,2.7
331315 ,327993 ,56.7
331315 ,327999 ,3
331315 ,331111 ,134.3
331315 ,331112 ,6.8
331315 ,331221 ,4.3
331315 ,331222 ,2.6
331315 ,331312 ,32.9
331315 ,331314 ,29.9
331315 ,331315 ,1497.2
331315 ,331316 ,313.2
331315 ,331319 ,206.1
331315 ,331411 ,6.2
331315 ,331419 ,5.4
331315 ,331421 ,18
331315 ,331423 ,0.2
331315 ,331491 ,51.1
331315 ,331492 ,0.6
331315 ,33152A ,751.8
331315 ,33152B ,36.9
331315 ,332111 ,15.4
331315 ,332112 ,123.9
331315 ,332114 ,82
331315 ,33211A ,267.8
331315 ,332211 ,2.4
331315 ,332212 ,12.5
331315 ,332213 ,3.6
331315 ,332214 ,114.3
331315 ,332311 ,94.1
331315 ,332312 ,132.3
331315 ,332313 ,26
331315 ,332321 ,993.2
331315 ,332322 ,747.9
331315 ,332323 ,110.4
331315 ,332410 ,77.5
331315 ,332420 ,48.3
331315 ,332430 ,3687.5
331315 ,332500 ,101
331315 ,332600 ,17
331315 ,332710 ,409.7
331315 ,332720 ,121.5
331315 ,332812 ,0.7
331315 ,332813 ,0.1
331315 ,332910 ,96
331315 ,332991 ,5.5
331315 ,332994 ,1.6
331315 ,332995 ,1.3
331315 ,332996 ,27.7
331315 ,332997 ,5.5
331315 ,332998 ,5.3
331315 ,332999 ,466.7
331315 ,33299A ,9.3
331315 ,333111 ,6.2
331315 ,333112 ,0.3
331315 ,333120 ,5.9
331315 ,333131 ,1.9
331315 ,333132 ,0.3
331315 ,333210 ,0.3
331315 ,333220 ,10.4
331315 ,333291 ,0.7
331315 ,333292 ,3.9
331315 ,333293 ,5.9
331315 ,333294 ,25.9
331315 ,333295 ,189.9
331315 ,333298 ,45.3
331315 ,333313 ,1.5
331315 ,333314 ,2.8
331315 ,333319 ,19
331315 ,33331A ,0.4
331315 ,333411 ,31.4
331315 ,333412 ,17.1
331315 ,333414 ,9.8
331315 ,333415 ,367.5
331315 ,333511 ,40.8
331315 ,333512 ,8.7
331315 ,333513 ,1.2
331315 ,333514 ,22.9
331315 ,333515 ,10.2
331315 ,33351A ,6.3
331315 ,333611 ,4.3
331315 ,333618 ,2.7
331315 ,33361A ,9.4
331315 ,333911 ,24.2
331315 ,333912 ,5.2
331315 ,333913 ,3.6
331315 ,333921 ,16
331315 ,333922 ,26.1
331315 ,333923 ,11.3
331315 ,333924 ,19.2
331315 ,333991 ,0.4
331315 ,333992 ,38.3
331315 ,333993 ,9.7
331315 ,333994 ,7.1
331315 ,333995 ,28.1
331315 ,333996 ,5.8
331315 ,33399A ,35.1
331315 ,334111 ,0.1
331315 ,334112 ,1
331315 ,334113 ,0.2
331315 ,334119 ,5.9
331315 ,334210 ,7
331315 ,334220 ,83.4
331315 ,334290 ,5.5
331315 ,334300 ,1.3
331315 ,334411 ,2.2
331315 ,334413 ,53.3
331315 ,33441A ,77.5
331315 ,334510 ,1.6
331315 ,334511 ,11.1
331315 ,334512 ,3.4
331315 ,334513 ,5.7
331315 ,334514 ,1.2
331315 ,334515 ,1.1
331315 ,334516 ,3.7
331315 ,334517 ,0.3
331315 ,33451A ,9.5
331315 ,334613 ,191.4
331315 ,335110 ,1.7
331315 ,335120 ,251.1
331315 ,335211 ,21
331315 ,335212 ,0.8
331315 ,335221 ,11.8
331315 ,335222 ,34.2
331315 ,335224 ,31.7
331315 ,335228 ,11.6
331315 ,335311 ,64.1
331315 ,335312 ,64.5
331315 ,335313 ,31.7
331315 ,335314 ,9.1
331315 ,335911 ,2.2
331315 ,335912 ,1.4
331315 ,335921 ,44.8
331315 ,335929 ,188.2
331315 ,335930 ,64.6
331315 ,335991 ,0.9
331315 ,335999 ,23.9
331315 ,336110 ,6.1
331315 ,336120 ,2.1
331315 ,336211 ,309.9
331315 ,336212 ,573.7
331315 ,336213 ,52.2
331315 ,336214 ,94.6
331315 ,336300 ,1445.5
331315 ,336411 ,316.4
331315 ,336412 ,11.1
331315 ,336413 ,351.9
331315 ,336414 ,0.5
331315 ,33641A ,1.1
331315 ,336500 ,19.2
331315 ,336611 ,26.4
331315 ,336612 ,130.9
331315 ,336991 ,33.2
331315 ,336992 ,20.9
331315 ,336999 ,27.7
331315 ,337110 ,0.7
331315 ,337121 ,0.1
331315 ,337124 ,88.2
331315 ,337127 ,52.8
331315 ,337211 ,0.9
331315 ,337212 ,3.7
331315 ,337214 ,46.7
331315 ,337215 ,73
331315 ,337910 ,3.8
331315 ,337920 ,119
331315 ,339111 ,2.1
331315 ,339112 ,0.4
331315 ,339113 ,0.4
331315 ,339114 ,0.1
331315 ,339910 ,2.8
331315 ,339920 ,68.5
331315 ,339940 ,5.9
331315 ,339950 ,0.9
331315 ,339994 ,1.6
331315 ,339995 ,0.3
331315 ,33999A ,34.6
331315 ,420000 ,25.1
331315 ,486000 ,0.1
331315 ,4A0000 ,22
331315 ,511110 ,0.1
331315 ,511200 ,0.1
331315 ,513100 ,0.1
331315 ,513300 ,8.8
331315 ,514200 ,0.1
331315 ,531000 ,3.1
331315 ,532100 ,0.1
331315 ,532400 ,0.3
331315 ,541100 ,0.3
331315 ,541300 ,0.2
331315 ,541512 ,0.5
331315 ,54151A ,1.7
331315 ,541700 ,0.3
331315 ,541800 ,0.1
331315 ,550000 ,2.2
331315 ,621A00 ,0.5
331315 ,621B00 ,0.1
331315 ,622000 ,1
331315 ,623000 ,0.5
331315 ,624400 ,0.2
331315 ,624A00 ,0.2
331315 ,713940 ,0.1
331315 ,713A00 ,2.1
331315 ,7211A0 ,1.1
331315 ,722000 ,1.4
331315 ,8111A0 ,0.4
331315 ,811200 ,8.8
331315 ,811400 ,0.2
331315 ,812100 ,0.1
331315 ,812200 ,0.2
331315 ,813B00 ,0.4
331315 ,F03000 ,218.5
331315 ,F04000 ,2429
331315 ,F05000 ,-1540.9
331315 ,F06C00 ,12.6
331315 ,F07C00 ,1.2
331315 ,S00500 ,0.8
331315 ,S00800 ,32.9
331319 ,212100 ,8.6
331319 ,221100 ,15.2
331319 ,221200 ,0.5
331319 ,230110 ,3.5
331319 ,230120 ,0.6
331319 ,230130 ,1
331319 ,230140 ,0.2
331319 ,230210 ,0.4
331319 ,230220 ,6.8
331319 ,230230 ,0.7
331319 ,230240 ,1.4
331319 ,230250 ,6.9
331319 ,230310 ,0.4
331319 ,230320 ,3.4
331319 ,230330 ,0.5
331319 ,230340 ,1.3
331319 ,322225 ,0.1
331319 ,325190 ,0.1
331319 ,325992 ,0.1
331319 ,326210 ,0.2
331319 ,326290 ,0.1
331319 ,327332 ,0.2
331319 ,327390 ,0.4
331319 ,327999 ,0.1
331319 ,331315 ,177.1
331319 ,331316 ,13
331319 ,331319 ,5
331319 ,331422 ,0.9
331319 ,331491 ,23.6
331319 ,332112 ,0.2
331319 ,332114 ,3.8
331319 ,33211A ,7.4
331319 ,332211 ,0.4
331319 ,332212 ,0.2
331319 ,332213 ,0.1
331319 ,332214 ,0.1
331319 ,332311 ,2.4
331319 ,332312 ,0.3
331319 ,332313 ,0.1
331319 ,332321 ,30.2
331319 ,332322 ,3.3
331319 ,332323 ,2.9
331319 ,332410 ,0.2
331319 ,332420 ,0.3
331319 ,332430 ,1
331319 ,332500 ,0.1
331319 ,332600 ,0.1
331319 ,332710 ,7.8
331319 ,332720 ,15.8
331319 ,332812 ,0.8
331319 ,332813 ,0.2
331319 ,332910 ,4.1
331319 ,332994 ,0.5
331319 ,332995 ,0.7
331319 ,332996 ,1.5
331319 ,332999 ,5.9
331319 ,33299A ,1.6
331319 ,333111 ,0.1
331319 ,333112 ,0.3
331319 ,333132 ,0.3
331319 ,333210 ,0.4
331319 ,333220 ,0.6
331319 ,333291 ,0.7
331319 ,333292 ,0.5
331319 ,333293 ,1.1
331319 ,333294 ,0.4
331319 ,333295 ,2.4
331319 ,333298 ,1.8
331319 ,333313 ,0.1
331319 ,333314 ,0.2
331319 ,333319 ,1.9
331319 ,33331A ,0.5
331319 ,333414 ,3.9
331319 ,333415 ,1.8
331319 ,333511 ,0.2
331319 ,333512 ,0.6
331319 ,333513 ,0.3
331319 ,333514 ,0.2
331319 ,333515 ,0.2
331319 ,33351A ,1
331319 ,333611 ,0.4
331319 ,333618 ,0.6
331319 ,333911 ,0.6
331319 ,333912 ,0.8
331319 ,333913 ,0.2
331319 ,333921 ,0.4
331319 ,333922 ,1.1
331319 ,333924 ,0.5
331319 ,333991 ,0.5
331319 ,333992 ,2.4
331319 ,333994 ,1.1
331319 ,33399A ,1
331319 ,334111 ,3.6
331319 ,334112 ,0.5
331319 ,334113 ,0.2
331319 ,334119 ,1.7
331319 ,334210 ,3.8
331319 ,334220 ,3.2
331319 ,334290 ,0.3
331319 ,334300 ,1.2
331319 ,334411 ,0.4
331319 ,334413 ,7.5
331319 ,33441A ,12.7
331319 ,334510 ,1.6
331319 ,334511 ,10
331319 ,334512 ,0.1
331319 ,334513 ,0.1
331319 ,334514 ,0.3
331319 ,334515 ,1.4
331319 ,334516 ,0.4
331319 ,334517 ,0.4
331319 ,33451A ,0.2
331319 ,335110 ,1.7
331319 ,335120 ,1.9
331319 ,335211 ,1.8
331319 ,335212 ,0.2
331319 ,335221 ,1.6
331319 ,335222 ,1.3
331319 ,335224 ,1.2
331319 ,335228 ,0.8
331319 ,335311 ,0.6
331319 ,335312 ,1.6
331319 ,335313 ,2.8
331319 ,335314 ,3.5
331319 ,335911 ,0.1
331319 ,335921 ,1.6
331319 ,335929 ,42.6
331319 ,335930 ,2.7
331319 ,335999 ,1.4
331319 ,336110 ,0.2
331319 ,336211 ,0.3
331319 ,336212 ,0.1
331319 ,336300 ,50.6
331319 ,336411 ,100
331319 ,336412 ,0.6
331319 ,336413 ,1.6
331319 ,336991 ,0.1
331319 ,339112 ,0.4
331319 ,339113 ,0.5
331319 ,339114 ,0.2
331319 ,339950 ,0.9
331319 ,339994 ,0.1
331319 ,339995 ,0.3
331319 ,33999A ,4.1
