"","header","digits2","digits6","digits6_des","dupli","notes","SICs","SIC_exclu","SIC","SIC_n"
"3173","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5528","1"
"3174","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5529","1"
"3175","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5530","1"
"3176","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5531","1"
"3177","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5532","1"
"3178","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5533","1"
"3179","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5534","1"
"3180","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5535","1"
"3181","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5536","1"
"3182","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5537","1"
"3183","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5538","1"
"3184","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5539","1"
"3185","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5540","1"
"3186","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5541","1"
"3187","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5542","1"
"3188","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5543","1"
"3189","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5544","1"
"3190","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5545","1"
"3191","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5546","1"
"3192","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5547","1"
"3193","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5548","1"
"3194","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5549","1"
"3195","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5550","1"
"3196","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5551","1"
"3197","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5552","1"
"3198","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5553","1"
"3199","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5554","1"
"3200","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5555","1"
"3201","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5556","1"
"3202","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5557","1"
"3203","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5558","1"
"3204","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5559","1"
"3205","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5560","1"
"3206","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5561","1"
"3207","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5562","1"
"3208","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5563","1"
"3209","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5564","1"
"3210","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5565","1"
"3211","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5566","1"
"3212","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5567","1"
"3213","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5568","1"
"3214","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5569","1"
"3215","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5570","1"
"3216","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5571","1"
"3217","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5572","1"
"3218","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5573","1"
"3219","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5574","1"
"3220","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5575","1"
"3221","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5576","1"
"3222","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5577","1"
"3223","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5578","1"
"3224","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5579","1"
"3225","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5580","1"
"3226","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5581","1"
"3227","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5582","1"
"3228","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5583","1"
"3229","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5584","1"
"3230","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5585","1"
"3231","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5586","1"
"3232","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5587","1"
"3233","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5588","1"
"3234","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5589","1"
"3235","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5590","1"
"3236","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5591","1"
"3237","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5592","1"
"3238","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5593","1"
"3239","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5594","1"
"3240","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5595","1"
"3241","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5596","1"
"3242","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5597","1"
"3243","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5598","1"
"3244","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5599","1"
"3245","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5600","1"
"3246","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5601","1"
"3247","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5602","1"
"3248","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5603","1"
"3249","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5604","1"
"3250","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5605","1"
"3251","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5606","1"
"3252","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5607","1"
"3253","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5608","1"
"3254","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5609","1"
"3255","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5610","1"
"3256","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5611","1"
"3257","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5612","1"
"3258","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5613","1"
"3259","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5614","1"
"3260","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5615","1"
"3261","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5616","1"
"3262","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5617","1"
"3263","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5618","1"
"3264","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5619","1"
"3265","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5620","1"
"3266","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5621","1"
"3267","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5622","1"
"3268","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5623","1"
"3269","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5624","1"
"3270","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5625","1"
"3271","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5626","1"
"3272","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5627","1"
"3273","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5628","1"
"3274","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5629","1"
"3275","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5630","1"
"3276","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5631","1"
"3277","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5632","1"
"3278","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5633","1"
"3279","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5634","1"
"3280","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5635","1"
"3281","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5636","1"
"3282","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5637","1"
"3283","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5638","1"
"3284","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5639","1"
"3285","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5640","1"
"3286","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5641","1"
"3287","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5642","1"
"3288","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5643","1"
"3289","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5644","1"
"3290","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5645","1"
"3291","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5646","1"
"3292","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5647","1"
"3293","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5648","1"
"3294","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5649","1"
"3295","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5650","1"
"3296","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5651","1"
"3297","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5652","1"
"3298","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5653","1"
"3299","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5654","1"
"3300","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5655","1"
"3301","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5656","1"
"3302","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5657","1"
"3303","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5658","1"
"3304","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5659","1"
"3305","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5660","1"
"3306","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5661","1"
"3307","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5662","1"
"3308","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5663","1"
"3309","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5664","1"
"3310","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5665","1"
"3311","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5666","1"
"3312","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5667","1"
"3313","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5668","1"
"3314","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5669","1"
"3315","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5670","1"
"3316","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5671","1"
"3317","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5672","1"
"3318","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5673","1"
"3319","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5674","1"
"3320","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5675","1"
"3321","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5676","1"
"3322","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5677","1"
"3323","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5678","1"
"3324","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5679","1"
"3325","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5680","1"
"3326","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5681","1"
"3327","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5682","1"
"3328","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5683","1"
"3329","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5684","1"
"3330","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5685","1"
"3331","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5686","1"
"3332","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5687","1"
"3333","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5688","1"
"3334","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5689","1"
"3335","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5690","1"
"3336","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5691","1"
"3337","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5692","1"
"3338","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5693","1"
"3339","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5694","1"
"3340","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5695","1"
"3341","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5696","1"
"3342","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5697","1"
"3343","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5698","1"
"3344","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5699","1"
"3345","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5700","1"
"3346","WHOLESALE AND RETAIL TRADE","69B Retail trade","690200","Retail trade, except eating and drinking","FALSE",NA,"52-7 , 59,7389, 8042","546","5701","1"
